% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.036745178e+02 +1.750245178e+02 +1.750245178e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.185763577e+01 +1.432076358e+02 +1.432076358e+02 +4.3379e-01 +3.0692e-02 +9.8026e-02 +3.4094e-01 +2.4727e-01 +1.7369e-01 -1.1375e-01 -3.0566e-01 +1.1285e-01 -1.5359e-01
8 0 +6.469735009e+01 +1.360473501e+02 +1.360473501e+02 +6.0234e-01 +2.6527e-01 +2.8700e-01 -7.0577e-01 +5.2611e-01 +2.0125e-02 -3.9010e-01 +9.9670e-02 +3.8961e-01 -4.6269e-01
21 0 +5.421527594e+01 +1.255652759e+02 +1.255652759e+02 +7.4611e-01 +5.3044e-02 +1.8246e-02 -3.2454e-01 +2.7937e-02 -1.3741e-01 -4.4871e-01 -6.5717e-01 +5.1340e-01 +3.0991e-01
38 0 +4.703964013e+01 +1.183896401e+02 +1.183896401e+02 +9.2292e-01 -1.1930e-01 +2.4929e-01 -1.2892e-01 +8.9833e-02 -4.5758e-01 -5.7275e-01 -5.4639e-01 +5.3624e-01 +7.7888e-01
44 0 +3.698128463e+01 +1.083312846e+02 +1.083312846e+02 +6.1674e-01 -3.5532e-01 +1.0492e-01 -2.4360e-01 +1.5072e-01 -3.1238e-01 -4.7057e-01 -2.6086e-01 +8.9698e-01 +4.7736e-01
59 0 +3.351175459e+01 +1.048617546e+02 +1.048617546e+02 +4.5905e-01 -8.0125e-01 -6.5234e-02 -1.2133e-01 +3.1356e-01 +2.2392e-01 -4.8364e-01 -3.2815e-01 +1.6227e+00 +1.7265e-01
72 0 +2.747337642e+01 +9.882337642e+01 +9.882337642e+01 +1.9394e-01 -2.7952e-01 +2.6770e-01 +4.2496e-01 -7.0560e-02 -2.6573e-01 -5.2185e-01 -5.0972e-02 +7.0699e-01 +1.1518e+00
112 0 +2.089990480e+01 +9.224990480e+01 +9.224990480e+01 +6.1581e-01 +4.6605e-01 -5.7290e-01 +1.2524e-01 +1.7424e-01 -4.5327e-01 -7.9800e-01 -4.3089e-02 +1.7376e+00 +7.4101e-01
165 0 +2.035113574e+01 +9.170113574e+01 +9.170113574e+01 +4.3207e-01 +1.2177e-01 -2.9753e-01 +1.2660e-01 +5.2534e-02 -3.6592e-01 -1.0469e+00 -6.8531e-02 +1.1688e+00 +6.3801e-01
